http://www.cars-data.com//en/mitsubishi-pajero-long-body-2.8-td-gls-specs/26778	Mitsubishi Pajero Long Body 2.8 TD GLS	Mitsubishi Pajero Long Body	Mitsubishi	45.376	N.A.	suv/crossover	4700	1885 mm	1695 mm	2086 kg	2086 kg		1996	diesel	2	5	5	5	gearbox	1080-2050 l	100 kg	17,3 s	front+rear	92 l	12,4 l/100km	150 km/h	634 kg	3300 kg	ohc	diesel	2835 cc	92 KW	292 Nm
http://www.cars-data.com//en/mitsubishi-pajero-long-body-2.5-td-gl-specs/26773	Mitsubishi Pajero Long Body 2.5 TD GL	Mitsubishi Pajero Long Body	Mitsubishi	36.300	N.A.	suv/crossover	4700	1860 mm	1695 mm	1920 kg	1920 kg		1996	diesel	2	5	5	5	gearbox	- l	100 kg	16,4 s	front+rear	75 l	11,4 l/100km	145 km/h	730 kg	3300 kg	ohc	diesel	2477 cc	73 KW	240 Nm
http://www.cars-data.com//en/mitsubishi-pajero-long-body-3.5-v6-glsi-specs/26771	Mitsubishi Pajero Long Body 3.5 V6 GLSi	Mitsubishi Pajero Long Body	Mitsubishi	51.956	N.A.	suv/crossover	4725	1895 mm	1785 mm	2049 kg	2049 kg		1994	petrol	2	5	5	5	gearbox	1080-2050 l	100 kg	10,5 s	front+rear	92 l	14,5 l/100km	185 km/h	671 kg	3300 kg	dohc	petrol	3497 cc	153 KW	300 Nm
http://www.cars-data.com//en/mitsubishi-pajero-long-body-3.5-v6-glsi-specs/26772	Mitsubishi Pajero Long Body 3.5 V6 GLSi	Mitsubishi Pajero Long Body	Mitsubishi	53.544	N.A.	suv/crossover	4725	1895 mm	1785 mm	2044 kg	2044 kg		1994	petrol	2	5	4	5	gearbox	1080-2050 l	100 kg	12,5 s	front+rear	92 l	14,3 l/100km	180 km/h	676 kg	3300 kg	dohc	petrol	3497 cc	153 KW	300 Nm
http://www.cars-data.com//en/mitsubishi-pajero-long-body-2.8-td-glx-specs/26777	Mitsubishi Pajero Long Body 2.8 TD GLX	Mitsubishi Pajero Long Body	Mitsubishi	42.245	N.A.	suv/crossover	4700	1885 mm	1695 mm	2081 kg	2081 kg		1994	diesel	2	5	4	5	gearbox	1080-2050 l	100 kg	- s	front+rear	92 l	12,2 l/100km	150 km/h	639 kg	3300 kg	ohc	diesel	2835 cc	92 KW	292 Nm
http://www.cars-data.com//en/mitsubishi-pajero-long-body-2.8-td-glx-specs/26776	Mitsubishi Pajero Long Body 2.8 TD GLX	Mitsubishi Pajero Long Body	Mitsubishi	40.656	N.A.	suv/crossover	4700	1885 mm	1695 mm	2086 kg	2086 kg		1994	diesel	2	5	5	5	gearbox	1080-2050 l	100 kg	17,3 s	front+rear	92 l	12,4 l/100km	150 km/h	634 kg	3300 kg	ohc	diesel	2835 cc	92 KW	292 Nm
http://www.cars-data.com//en/suzuki-jimny-cabrio-1.3-jlx-specs/84447	Suzuki Jimny Cabrio 1.3 JLX	Suzuki Jimny Cabrio	Suzuki	15.999	G	cabriolet	3645	1705 mm	1600 mm	1035 kg	1035 kg	174 g/km	2005	petrol	2	3	5	4	gearbox	113-324 l	40 kg		front+rear	40 l	7,3 l/100km	140 km/h	385 kg	1300 kg	dohc	petrol	1328 cc	0 KW	110 Nm
http://www.cars-data.com//en/lancia-gamma-coupe-2500-f.l.-i.e.-specs/76141	Lancia Gamma Coupe 2500 F.L. i.e.	Lancia Gamma Coupe	Lancia	25.012	-	coupe	4485	1330 mm	1730 mm	1290 kg	1290 kg	- g/km	1981	petrol	2	2	5	0	gearbox	470 l	- kg	10,5 s	front	63 l	11,9 l/100km	195 km/h	500 kg	1360 kg	ohc	petrol	2484 cc	103 KW	208 Nm
http://www.cars-data.com//en/lancia-gamma-coupe-2500-f.l.-i.e.-specs/76142	Lancia Gamma Coupe 2500 F.L. i.e.	Lancia Gamma Coupe	Lancia	N.A.	-	coupe	4485	1330 mm	1730 mm	1290 kg	1290 kg	- g/km	1981	petrol	2	2	3	0	gearbox	470 l	- kg	11,5 s	front	63 l	12,4 l/100km	185 km/h	500 kg	1360 kg	ohc	petrol	2484 cc	103 KW	208 Nm
http://www.cars-data.com//en/jeep-cherokee-2.1-td-se-specs/18520	Jeep Cherokee 2.1 TD SE	Jeep Cherokee	Jeep	32.477	N.A.	suv/crossover	4240	1629 mm	1790 mm	1436 kg	1436 kg		1989	diesel	2	3	5	5	gearbox	1011-2033 l	50 kg	22,3 s	front+rear	76 l	9,8 l/100km	142 km/h	774 kg	2000 kg	ohc	diesel	2068 cc	64 KW	184 Nm
http://www.cars-data.com//en/bmw-520i-specs/7138	BMW 520i	BMW 5-serie	BMW	32.105	N.A.	sedan	4720	1412 mm	1751 mm	1420 kg	1420 kg		1988	petrol	2	4	4	5	gearbox	460 l	100 kg	13,9 s	rear	80 l	10,3 l/100km	198 km/h	510 kg	1400 kg	ohc	petrol	1991 cc	95 KW	162 Nm
http://www.cars-data.com//en/bmw-520i-specs/7137	BMW 520i	BMW 5-serie	BMW	30.222	N.A.	sedan	4720	1412 mm	1751 mm	1400 kg	1400 kg		1988	petrol	2	4	5	5	gearbox	460 l	100 kg	11,9 s	rear	80 l	10,1 l/100km	203 km/h	510 kg	1400 kg	ohc	petrol	1991 cc	95 KW	162 Nm
http://www.cars-data.com//en/bmw-530i-specs/7154	BMW 530i	BMW 5-serie	BMW	45.128	N.A.	sedan	4720	1412 mm	1751 mm	1530 kg	1530 kg		1988	petrol	2	4	4	5	gearbox	460 l	100 kg	10,8 s	rear	80 l	11,1 l/100km	224 km/h	510 kg	1600 kg	ohc	petrol	2986 cc	138 KW	260 Nm
http://www.cars-data.com//en/bmw-525i-specs/7143	BMW 525i	BMW 5-serie	BMW	36.665	N.A.	sedan	4720	1412 mm	1751 mm	1450 kg	1450 kg		1988	petrol	2	4	5	5	gearbox	460 l	100 kg	9,5 s	rear	80 l	9,5 l/100km	221 km/h	510 kg	1500 kg	ohc	petrol	2494 cc	125 KW	222 Nm
http://www.cars-data.com//en/bmw-525i-specs/7144	BMW 525i	BMW 5-serie	BMW	38.549	N.A.	sedan	4720	1412 mm	1751 mm	1470 kg	1470 kg		1988	petrol	2	4	4	5	gearbox	460 l	100 kg	11,3 s	rear	80 l	9,8 l/100km	217 km/h	510 kg	1500 kg	ohc	petrol	2494 cc	125 KW	222 Nm
http://www.cars-data.com//en/bmw-524td-specs/7165	BMW 524td	BMW 5-serie	BMW	34.340	N.A.	sedan	4720	1412 mm	1751 mm	1480 kg	1480 kg		1988	diesel	2	4	5	5	gearbox	460 l	100 kg	12,9 s	rear	80 l	7,1 l/100km	192 km/h	510 kg	1500 kg	ohc	diesel	2443 cc	85 KW	220 Nm
http://www.cars-data.com//en/bmw-535i-specs/7160	BMW 535i	BMW 5-serie	BMW	54.431	N.A.	sedan	4720	1412 mm	1751 mm	1545 kg	1545 kg		1988	petrol	2	4	4	5	gearbox	460 l	100 kg	9,1 s	rear	80 l	11,5 l/100km	231 km/h	510 kg	1600 kg	ohc	petrol	3430 cc	155 KW	305 Nm
http://www.cars-data.com//en/bmw-535i-specs/7159	BMW 535i	BMW 5-serie	BMW	51.527	N.A.	sedan	4720	1412 mm	1751 mm	1525 kg	1525 kg		1988	petrol	2	4	5	5	gearbox	460 l	100 kg	7,7 s	rear	80 l	11,3 l/100km	235 km/h	510 kg	1600 kg	ohc	petrol	3430 cc	155 KW	305 Nm
http://www.cars-data.com//en/bmw-530i-specs/7153	BMW 530i	BMW 5-serie	BMW	43.245	N.A.	sedan	4720	1412 mm	1751 mm	1510 kg	1510 kg		1988	petrol	2	4	5	5	gearbox	460 l	100 kg	8,6 s	rear	80 l	10,8 l/100km	227 km/h	510 kg	1600 kg	ohc	petrol	2986 cc	138 KW	260 Nm
http://www.cars-data.com//en/bmw-524td-specs/7166	BMW 524td	BMW 5-serie	BMW	36.268	N.A.	sedan	4720	1412 mm	1751 mm	1500 kg	1500 kg		1988	diesel	2	4	4	5	gearbox	460 l	100 kg	13,9 s	rear	80 l	7,3 l/100km	190 km/h	510 kg	1500 kg	ohc	diesel	2443 cc	85 KW	220 Nm
http://www.cars-data.com//en/bmw-518i-edition-specs/7135	BMW 518i Edition	BMW 5-serie	BMW	27.225	N.A.	sedan	4720	1412 mm	1751 mm	1350 kg	1350 kg		1995	petrol	2	4	5	5	gearbox	460 l	100 kg	12,3 s	rear	80 l	8,1 l/100km	198 km/h	520 kg	1200 kg	ohc	petrol	1796 cc	85 KW	168 Nm
http://www.cars-data.com//en/bmw-525td-edition-specs/7172	BMW 525td Edition	BMW 5-serie	BMW	37.959	N.A.	sedan	4720	1412 mm	1751 mm	1533 kg	1533 kg		1995	diesel	2	4	4	5	gearbox	460 l	100 kg	13,9 s	rear	80 l	7,3 l/100km	190 km/h	477 kg	1500 kg	ohc	diesel	2498 cc	85 KW	222 Nm
http://www.cars-data.com//en/bmw-525td-edition-specs/7171	BMW 525td Edition	BMW 5-serie	BMW	35.758	N.A.	sedan	4720	1412 mm	1751 mm	1498 kg	1498 kg		1995	diesel	2	4	5	5	gearbox	460 l	100 kg	12,9 s	rear	80 l	7,1 l/100km	194 km/h	477 kg	1500 kg	ohc	diesel	2498 cc	85 KW	222 Nm
http://www.cars-data.com//en/bmw-518i-edition-specs/7136	BMW 518i Edition	BMW 5-serie	BMW	29.425	N.A.	sedan	4720	1412 mm	1751 mm	1390 kg	1390 kg		1995	petrol	2	4	4	5	gearbox	460 l	100 kg	13,7 s	rear	80 l	8,6 l/100km	192 km/h	520 kg	1200 kg	ohc	petrol	1796 cc	85 KW	168 Nm
http://www.cars-data.com//en/bmw-525ix-executive-specs/7151	BMW 525iX Executive	BMW 5-serie	BMW	51.765	N.A.	sedan	4720	1421 mm	1751 mm	1535 kg	1535 kg		1994	petrol	2	4	5	5	gearbox	460 l	100 kg	9,5 s	front+rear	80 l	9,6 l/100km	220 km/h	545 kg	1600 kg	dohc	petrol	2494 cc	141 KW	250 Nm
http://www.cars-data.com//en/bmw-518i-executive-specs/7134	BMW 518i Executive	BMW 5-serie	BMW	32.876	N.A.	sedan	4720	1412 mm	1751 mm	1390 kg	1390 kg		1994	petrol	2	4	4	5	gearbox	460 l	100 kg	13,7 s	rear	80 l	8,6 l/100km	192 km/h	520 kg	1200 kg	ohc	petrol	1796 cc	85 KW	168 Nm
http://www.cars-data.com//en/bmw-525ix-executive-specs/7152	BMW 525iX Executive	BMW 5-serie	BMW	54.465	N.A.	sedan	4720	1421 mm	1751 mm	1570 kg	1570 kg		1994	petrol	2	4	5	5	gearbox	460 l	100 kg	10,3 s	front+rear	80 l	9,5 l/100km	217 km/h	545 kg	1600 kg	dohc	petrol	2494 cc	141 KW	250 Nm
http://www.cars-data.com//en/bmw-518in-specs/7132	BMW 518iN	BMW 5-serie	BMW	29.423	N.A.	sedan	4720	1412 mm	1751 mm	1390 kg	1390 kg		1994	petrol	2	4	4	5	gearbox	460 l	100 kg	13,7 s	rear	80 l	8,6 l/100km	192 km/h	520 kg	1200 kg	ohc	petrol	1796 cc	85 KW	168 Nm
http://www.cars-data.com//en/bmw-518in-specs/7131	BMW 518iN	BMW 5-serie	BMW	27.222	N.A.	sedan	4720	1412 mm	1751 mm	1350 kg	1350 kg		1994	petrol	2	4	5	5	gearbox	460 l	100 kg	12,3 s	rear	80 l	8,1 l/100km	198 km/h	520 kg	1200 kg	ohc	petrol	1796 cc	85 KW	168 Nm
http://www.cars-data.com//en/bmw-525td-specs/7167	BMW 525td	BMW 5-serie	BMW	35.213	N.A.	sedan	4720	1412 mm	1751 mm	1498 kg	1498 kg		1993	diesel	2	4	5	5	gearbox	460 l	100 kg	12,9 s	rear	80 l	7,1 l/100km	194 km/h	477 kg	1500 kg	ohc	diesel	2498 cc	85 KW	222 Nm
http://www.cars-data.com//en/bmw-525td-specs/7168	BMW 525td	BMW 5-serie	BMW	37.414	N.A.	sedan	4720	1412 mm	1751 mm	1533 kg	1533 kg		1993	diesel	2	4	4	5	gearbox	460 l	100 kg	13,9 s	rear	80 l	7,3 l/100km	190 km/h	477 kg	1500 kg	ohc	diesel	2498 cc	85 KW	222 Nm
http://www.cars-data.com//en/bmw-525td-executive-specs/7169	BMW 525td Executive	BMW 5-serie	BMW	36.926	N.A.	sedan	4720	1412 mm	1751 mm	1498 kg	1498 kg		1993	diesel	2	4	5	5	gearbox	460 l	100 kg	12,9 s	rear	80 l	7,1 l/100km	194 km/h	477 kg	1500 kg	ohc	diesel	2498 cc	85 KW	222 Nm
http://www.cars-data.com//en/bmw-525td-executive-specs/7170	BMW 525td Executive	BMW 5-serie	BMW	39.127	N.A.	sedan	4720	1412 mm	1751 mm	1533 kg	1533 kg		1993	diesel	2	4	4	5	gearbox	460 l	100 kg	13,9 s	rear	80 l	7,3 l/100km	190 km/h	477 kg	1500 kg	ohc	diesel	2498 cc	85 KW	222 Nm
http://www.cars-data.com//en/bmw-518i-executive-specs/7133	BMW 518i Executive	BMW 5-serie	BMW	30.676	N.A.	sedan	4720	1412 mm	1751 mm	1350 kg	1350 kg		1992	petrol	2	4	5	5	gearbox	460 l	100 kg	12,3 s	rear	80 l	8,1 l/100km	198 km/h	520 kg	1200 kg	ohc	petrol	1796 cc	85 KW	168 Nm
http://www.cars-data.com//en/bmw-530i-specs/7156	BMW 530i	BMW 5-serie	BMW	56.337	N.A.	sedan	4720	1412 mm	1751 mm	1560 kg	1560 kg		1992	petrol	2	4	5	5	gearbox	460 l	100 kg	8,8 s	rear	80 l	10,5 l/100km	232 km/h	545 kg	1600 kg	dohc	petrol	2997 cc	160 KW	290 Nm
http://www.cars-data.com//en/bmw-530i-executive-specs/7157	BMW 530i Executive	BMW 5-serie	BMW	62.032	N.A.	sedan	4720	1412 mm	1751 mm	1530 kg	1530 kg		1992	petrol	2	4	5	5	gearbox	460 l	100 kg	7,7 s	rear	80 l	10,8 l/100km	235 km/h	545 kg	1600 kg	dohc	petrol	2997 cc	160 KW	290 Nm
http://www.cars-data.com//en/bmw-530i-executive-specs/7158	BMW 530i Executive	BMW 5-serie	BMW	64.959	N.A.	sedan	4720	1412 mm	1751 mm	1560 kg	1560 kg		1992	petrol	2	4	5	5	gearbox	460 l	100 kg	8,8 s	rear	80 l	10,5 l/100km	232 km/h	545 kg	1600 kg	dohc	petrol	2997 cc	160 KW	290 Nm
http://www.cars-data.com//en/bmw-540i-specs/7161	BMW 540i	BMW 5-serie	BMW	62.576	N.A.	sedan	4720	1412 mm	1751 mm	1620 kg	1620 kg		1992	petrol	2	4	5	5	gearbox	460 l	100 kg	6,8 s	rear	80 l	11,5 l/100km	240 km/h	540 kg	2100 kg	dohc	petrol	3982 cc	210 KW	400 Nm
http://www.cars-data.com//en/bmw-540i-executive-specs/7162	BMW 540i Executive	BMW 5-serie	BMW	73.342	N.A.	sedan	4720	1412 mm	1751 mm	1620 kg	1620 kg		1992	petrol	2	4	5	5	gearbox	460 l	100 kg	6,8 s	rear	80 l	11,5 l/100km	240 km/h	540 kg	2100 kg	dohc	petrol	3982 cc	210 KW	400 Nm
http://www.cars-data.com//en/bmw-m5-specs/7164	BMW M5	BMW 5-serie	BMW	96.655	N.A.	sedan	4720	1392 mm	1751 mm	1645 kg	1645 kg		1992	petrol	2	4	6	5	gearbox	460 l	100 kg	5,9 s	rear	90 l	12,5 l/100km	250 km/h	505 kg	1400 kg	dohc	petrol	3795 cc	250 KW	400 Nm
http://www.cars-data.com//en/bmw-530i-specs/7155	BMW 530i	BMW 5-serie	BMW	53.410	N.A.	sedan	4720	1412 mm	1751 mm	1530 kg	1530 kg		1992	petrol	2	4	5	5	gearbox	460 l	100 kg	7,7 s	rear	80 l	10,8 l/100km	235 km/h	545 kg	1600 kg	dohc	petrol	2997 cc	160 KW	290 Nm
http://www.cars-data.com//en/bmw-525tds-specs/7174	BMW 525tds	BMW 5-serie	BMW	41.067	N.A.	sedan	4720	1412 mm	1751 mm	1548 kg	1548 kg		1991	diesel	2	4	5	5	gearbox	460 l	100 kg	11,6 s	rear	80 l	7,2 l/100km	205 km/h	477 kg	1900 kg	ohc	diesel	2498 cc	105 KW	260 Nm
http://www.cars-data.com//en/bmw-525tds-executive-specs/7175	BMW 525tds Executive	BMW 5-serie	BMW	40.080	N.A.	sedan	4720	1412 mm	1751 mm	1513 kg	1513 kg		1991	diesel	2	4	5	5	gearbox	460 l	100 kg	11,0 s	rear	80 l	7,0 l/100km	207 km/h	477 kg	1900 kg	ohc	diesel	2498 cc	105 KW	260 Nm
http://www.cars-data.com//en/bmw-525tds-specs/7173	BMW 525tds	BMW 5-serie	BMW	38.367	N.A.	sedan	4720	1412 mm	1751 mm	1513 kg	1513 kg		1991	diesel	2	4	5	5	gearbox	460 l	100 kg	11,0 s	rear	80 l	7,0 l/100km	207 km/h	477 kg	1900 kg	ohc	diesel	2498 cc	105 KW	260 Nm
http://www.cars-data.com//en/bmw-520i-executive-specs/7141	BMW 520i Executive	BMW 5-serie	BMW	36.926	N.A.	sedan	4720	1412 mm	1751 mm	1450 kg	1450 kg		1991	petrol	2	4	5	5	gearbox	460 l	100 kg	10,6 s	rear	80 l	8,9 l/100km	211 km/h	505 kg	1500 kg	dohc	petrol	1991 cc	110 KW	190 Nm
http://www.cars-data.com//en/bmw-525i-executive-specs/7147	BMW 525i Executive	BMW 5-serie	BMW	46.013	N.A.	sedan	4720	1412 mm	1751 mm	1468 kg	1468 kg		1991	petrol	2	4	5	5	gearbox	460 l	100 kg	8,6 s	rear	80 l	9,0 l/100km	230 km/h	522 kg	1500 kg	dohc	petrol	2494 cc	141 KW	250 Nm
http://www.cars-data.com//en/bmw-520i-executive-specs/7142	BMW 520i Executive	BMW 5-serie	BMW	39.626	N.A.	sedan	4720	1412 mm	1751 mm	1485 kg	1485 kg		1991	petrol	2	4	5	5	gearbox	460 l	100 kg	11,7 s	rear	80 l	9,0 l/100km	207 km/h	505 kg	1400 kg	dohc	petrol	1991 cc	110 KW	190 Nm
http://www.cars-data.com//en/bmw-525tds-executive-specs/7176	BMW 525tds Executive	BMW 5-serie	BMW	42.780	N.A.	sedan	4720	1412 mm	1751 mm	1548 kg	1548 kg		1991	diesel	2	4	5	5	gearbox	460 l	100 kg	11,6 s	rear	80 l	7,2 l/100km	205 km/h	477 kg	1900 kg	ohc	diesel	2498 cc	105 KW	260 Nm
http://www.cars-data.com//en/bmw-525ix-specs/7149	BMW 525iX	BMW 5-serie	BMW	48.736	N.A.	sedan	4720	1421 mm	1751 mm	1535 kg	1535 kg		1991	petrol	2	4	5	5	gearbox	460 l	100 kg	9,5 s	front+rear	80 l	9,6 l/100km	220 km/h	545 kg	1600 kg	dohc	petrol	2494 cc	141 KW	250 Nm
http://www.cars-data.com//en/bmw-525ix-specs/7150	BMW 525iX	BMW 5-serie	BMW	51.436	N.A.	sedan	4720	1421 mm	1751 mm	1570 kg	1570 kg		1991	petrol	2	4	5	5	gearbox	460 l	100 kg	10,3 s	front+rear	80 l	9,5 l/100km	217 km/h	545 kg	1600 kg	dohc	petrol	2494 cc	141 KW	250 Nm
http://www.cars-data.com//en/bmw-525i-executive-specs/7148	BMW 525i Executive	BMW 5-serie	BMW	48.713	N.A.	sedan	4720	1412 mm	1751 mm	1503 kg	1503 kg		1991	petrol	2	4	5	5	gearbox	460 l	100 kg	9,5 s	rear	80 l	8,8 l/100km	225 km/h	522 kg	1500 kg	dohc	petrol	2494 cc	141 KW	250 Nm
http://www.cars-data.com//en/bmw-520i-specs/7140	BMW 520i	BMW 5-serie	BMW	37.913	N.A.	sedan	4720	1412 mm	1751 mm	1485 kg	1485 kg		1990	petrol	2	4	5	5	gearbox	460 l	100 kg	11,7 s	rear	80 l	9,0 l/100km	207 km/h	505 kg	1400 kg	dohc	petrol	1991 cc	110 KW	190 Nm
http://www.cars-data.com//en/bmw-520i-specs/7139	BMW 520i	BMW 5-serie	BMW	35.213	N.A.	sedan	4720	1412 mm	1751 mm	1450 kg	1450 kg		1990	petrol	2	4	5	5	gearbox	460 l	100 kg	10,6 s	rear	80 l	8,9 l/100km	211 km/h	505 kg	1400 kg	dohc	petrol	1991 cc	110 KW	190 Nm
http://www.cars-data.com//en/bmw-525i-specs/7145	BMW 525i	BMW 5-serie	BMW	42.474	N.A.	sedan	4720	1412 mm	1751 mm	1468 kg	1468 kg		1990	petrol	2	4	5	5	gearbox	460 l	100 kg	8,6 s	rear	80 l	9,0 l/100km	230 km/h	522 kg	1500 kg	dohc	petrol	2494 cc	141 KW	250 Nm
http://www.cars-data.com//en/bmw-525i-specs/7146	BMW 525i	BMW 5-serie	BMW	45.174	N.A.	sedan	4720	1412 mm	1751 mm	1503 kg	1503 kg		1990	petrol	2	4	5	5	gearbox	460 l	100 kg	9,5 s	rear	80 l	8,8 l/100km	225 km/h	522 kg	1500 kg	dohc	petrol	2494 cc	141 KW	250 Nm
http://www.cars-data.com//en/bmw-m5-specs/7163	BMW M5	BMW 5-serie	BMW	90.756	N.A.	sedan	4720	1380 mm	1751 mm	1670 kg	1670 kg		1989	petrol	2	4	5	5	gearbox	460 l	100 kg	6,3 s	rear	80 l	11,9 l/100km	250 km/h	480 kg	1600 kg	dohc	petrol	3535 cc	232 KW	360 Nm
http://www.cars-data.com//en/bmw-518i-specs/7130	BMW 518i	BMW 5-serie	BMW	29.019	N.A.	sedan	4720	1412 mm	1751 mm	1360 kg	1360 kg		1989	petrol	2	4	5	5	gearbox	460 l	100 kg	12,4 s	rear	80 l	8,6 l/100km	194 km/h	510 kg	1400 kg	ohc	petrol	1796 cc	83 KW	162 Nm
http://www.cars-data.com//en/hyundai-terracan-3.5i-v6-executive-specs/18062	Hyundai Terracan 3.5i V6 Executive	Hyundai Terracan	Hyundai	44.295	G	suv/crossover	4710	1800 mm	1860 mm	1982 kg	1982 kg	365 g/km	2004	petrol	2	5	4	5	gearbox	750-2000 l	34 kg	10,7 s	front+rear	75 l	15,2 l/100km	178 km/h	528 kg	2800 kg	dohc	petrol	3497 cc	143 KW	294 Nm
http://www.cars-data.com//en/hyundai-terracan-2.9-crdi-executive-specs/18063	Hyundai Terracan 2.9 CRDi Executive	Hyundai Terracan	Hyundai	43.595	G	suv/crossover	4710	1800 mm	1860 mm	1955 kg	1955 kg	222 g/km	2004	diesel	2	5	5	5	gearbox	750-2000 l	34 kg	13,0 s	front+rear	75 l	8,7 l/100km	168 km/h	555 kg	2800 kg	dohc	diesel	2902 cc	120 KW	345 Nm
http://www.cars-data.com//en/hyundai-terracan-2.9-crdi-executive-specs/18064	Hyundai Terracan 2.9 CRDi Executive	Hyundai Terracan	Hyundai	45.995	G	suv/crossover	4710	1800 mm	1860 mm	1966 kg	1966 kg	241 g/km	2004	diesel	2	5	4	5	gearbox	750-2000 l	34 kg	13,4 s	front+rear	75 l	9,1 l/100km	172 km/h	544 kg	2800 kg	dohc	diesel	2902 cc	120 KW	345 Nm
http://www.cars-data.com//en/mazda-5-1.6-citd-gt-m-specs/21406	Mazda 5 1.6 CiTD GT-M	Mazda 5	Mazda	32.500	G	mpv	4585	1615 mm	1750 mm	1390 kg	1390 kg	138 g/km	2010	diesel	2	5	6	5-7	gearbox	112-1485 l		13,7 s	front	60 l	5,2 l/100km	180 km/h	735 kg	1200 kg	ohc	diesel	1560 cc	85 KW	270 Nm
